service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
G2604L_C16_020-09,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_020-10,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_020-11,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_021-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_021-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_021-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_021-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_021-05,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_021-06,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_021-07,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_021-08,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_021-09,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_021-10,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_021-11,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_021-12,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_022-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_022-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_022-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_022-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_022-05,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_022-06,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_022-07,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_022-08,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_023-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_023-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_023-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_023-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_025-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_025-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_025-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_025-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_025-05,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_025-06,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_025-07,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_025-08,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_025-09,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_025-10,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_025-11,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_025-12,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_025-13,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_025-14,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_027-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_028-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_029-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_029-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_030-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_031-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_031-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_031-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_031-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_032-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_032-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_032-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_032-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_033-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_033-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_033-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_033-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_034-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_034-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_034-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_035-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_036-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_037-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_037-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_037-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_038-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_038-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_040-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_041-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_041-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_041-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_041-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_041-05,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_042-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_043-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_044-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_044-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_044-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_049-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_049-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_049-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_062-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_062-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_062-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_065-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_065-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_065-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_065-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_070-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_070-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_070-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_070-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_071-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_071-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_071-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_071-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_071-05,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_072-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_072-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_072-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_072-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_072-05,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_073-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_073-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_075-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_075-02,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_075-03,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_075-04,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_076-01,0,0,0,0,0,0,0,20260511,20260630
G2604L_C16_078-01,0,0,0,0,0,0,0,20260511,20260630
G2605S_D3_001-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_001-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_001-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_001-04,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_001-05,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_001-06,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_001-07,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_001-08,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_001-09,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_001-10,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_001-11,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_001-12,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_001-13,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_001-14,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_002-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_002-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_002-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_002-04,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_002-05,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_003-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_003-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_003-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_003-04,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_003-05,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_003-06,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_003-07,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_003-08,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_004-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_004-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_004-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_004-04,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_005-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_005-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_005-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_007-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_007-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_007-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_007-04,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_007-05,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_007-06,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_007-07,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_007-08,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_007-09,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_007-10,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_008-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_008-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_008-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_008-04,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_008-05,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_008-06,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_008-07,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_008-08,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_009-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_010-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_010-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_011-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_011-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_011-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_011-04,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_011-05,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_011-06,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_011-07,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_011-08,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_014-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_014-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_014-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_014-04,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_014-05,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_015-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_015-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_015-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_015-04,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_015-05,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_015-06,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_015-07,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_015-08,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_015-09,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_015-10,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_015-11,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_017-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_017-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_017-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_017-04,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_018-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_018-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_018-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_019-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_019-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_019-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_020-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_020-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_020-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_020-04,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_020-05,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_020-06,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_020-07,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_020-08,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_021-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_021-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_021-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_021-04,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_021-05,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_021-06,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_022-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_022-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_022-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_022-04,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_023-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_023-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_023-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_023-04,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_025-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_025-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_025-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_025-04,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_025-05,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_025-06,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_027-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_028-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_030-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_031-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_031-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_031-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_032-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_032-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_033-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_033-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_034-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_035-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_035-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_036-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_037-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_038-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_038-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_041-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_041-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_041-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_041-04,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_041-05,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_041-06,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_042-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_043-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_044-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_044-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_044-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_049-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_049-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_049-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_062-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_071-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_071-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_071-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_072-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_072-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_072-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_073-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_075-01,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_075-02,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_075-03,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_075-04,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_075-05,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_075-06,0,0,0,0,0,0,0,20260502,20260627
G2605S_D3_076-01,0,0,0,0,0,0,0,20260502,20260627
