route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
21,G2601S_B5,G2601S_B5_021-05_15,Paseo del Parque,1,021-05,214
21,G2601S_B5,G2601S_B5_021-05_16,Puerto de la Torre,0,021-05,213
21,G2601S_B5,G2601S_B5_021-05_17,Paseo del Parque,1,021-05,214
21,G2601S_B5,G2601S_B5_021-05_18,Puerto de la Torre,0,021-05,213
21,G2601S_B5,G2601S_B5_021-05_19,Paseo del Parque,1,021-05,214
21,G2601S_B5,G2601S_B5_021-05_20,Puerto de la Torre,0,021-05,213
21,G2601S_B5,G2601S_B5_021-05_21,Paseo del Parque,1,021-05,214
2,G2601S_B5,G2601S_B5_021-05_23,Huerta Nueva,0,021-05,24
42,G2601S_B5,G2601S_B5_021-05_25, Plaza de la Marina,0,021-05,423
21,G2601S_B5,G2601S_B5_021-06_2,Puerto de la Torre,0,021-06,213
21,G2601S_B5,G2601S_B5_021-06_3,Paseo del Parque,1,021-06,214
21,G2601S_B5,G2601S_B5_021-06_4,Puerto de la Torre,0,021-06,213
21,G2601S_B5,G2601S_B5_021-06_5,Paseo del Parque,1,021-06,214
21,G2601S_B5,G2601S_B5_021-06_6,Puerto de la Torre,0,021-06,213
21,G2601S_B5,G2601S_B5_021-06_7,Paseo del Parque,1,021-06,214
21,G2601S_B5,G2601S_B5_021-06_8,Puerto de la Torre,0,021-06,213
21,G2601S_B5,G2601S_B5_021-06_9,Paseo del Parque,1,021-06,214
21,G2601S_B5,G2601S_B5_021-06_10,Puerto de la Torre,0,021-06,213
21,G2601S_B5,G2601S_B5_021-06_11,Paseo del Parque,1,021-06,214
21,G2601S_B5,G2601S_B5_021-06_12,Puerto de la Torre,0,021-06,213
21,G2601S_B5,G2601S_B5_021-06_13,Paseo del Parque,1,021-06,214
21,G2601S_B5,G2601S_B5_021-06_14,Puerto de la Torre,0,021-06,213
21,G2601S_B5,G2601S_B5_021-06_15,Paseo del Parque,1,021-06,214
21,G2601S_B5,G2601S_B5_021-06_16,Puerto de la Torre,0,021-06,213
21,G2601S_B5,G2601S_B5_021-06_17,Paseo del Parque,1,021-06,214
21,G2601S_B5,G2601S_B5_021-06_18,Puerto de la Torre,0,021-06,213
21,G2601S_B5,G2601S_B5_021-06_19,Paseo del Parque,1,021-06,214
21,G2601S_B5,G2601S_B5_021-06_20,Puerto de la Torre,0,021-06,213
21,G2601S_B5,G2601S_B5_021-07_2,Paseo del Parque,1,021-07,214
21,G2601S_B5,G2601S_B5_021-07_3,Puerto de la Torre,0,021-07,213
21,G2601S_B5,G2601S_B5_021-07_4,Paseo del Parque,1,021-07,214
21,G2601S_B5,G2601S_B5_021-07_5,Puerto de la Torre,0,021-07,213
21,G2601S_B5,G2601S_B5_021-07_6,Paseo del Parque,1,021-07,214
21,G2601S_B5,G2601S_B5_021-07_7,Puerto de la Torre,0,021-07,213
21,G2601S_B5,G2601S_B5_021-07_8,Paseo del Parque,1,021-07,214
21,G2601S_B5,G2601S_B5_021-07_9,Puerto de la Torre,0,021-07,213
22,G2601S_B5,G2601S_B5_022-01_2,Universidad,0,022-01,221
22,G2601S_B5,G2601S_B5_022-01_3,Avda. Moliere,1,022-01,224
22,G2601S_B5,G2601S_B5_022-01_4,Universidad,0,022-01,221
22,G2601S_B5,G2601S_B5_022-01_5,Avda. Moliere,1,022-01,224
22,G2601S_B5,G2601S_B5_022-01_6,Universidad,0,022-01,221
22,G2601S_B5,G2601S_B5_022-01_7,Avda. Moliere,1,022-01,224
22,G2601S_B5,G2601S_B5_022-01_8,Universidad,0,022-01,221
22,G2601S_B5,G2601S_B5_022-01_9,Avda. Moliere,1,022-01,224
22,G2601S_B5,G2601S_B5_022-01_10,Universidad,0,022-01,221
22,G2601S_B5,G2601S_B5_022-01_11,Avda. Moliere,1,022-01,224
22,G2601S_B5,G2601S_B5_022-01_12,Universidad,0,022-01,221
22,G2601S_B5,G2601S_B5_022-01_13,Avda. Moliere,1,022-01,224
22,G2601S_B5,G2601S_B5_022-01_14,Universidad,0,022-01,221
22,G2601S_B5,G2601S_B5_022-01_15,Avda. Moliere,1,022-01,224
22,G2601S_B5,G2601S_B5_022-01_16,Universidad,0,022-01,221
22,G2601S_B5,G2601S_B5_022-01_17,Avda. Moliere,1,022-01,224
22,G2601S_B5,G2601S_B5_022-01_18,Universidad,0,022-01,221
22,G2601S_B5,G2601S_B5_022-01_19,Avda. Moliere,1,022-01,224
22,G2601S_B5,G2601S_B5_022-01_20,Universidad,0,022-01,221
22,G2601S_B5,G2601S_B5_022-01_21,Avda. Moliere,1,022-01,224
22,G2601S_B5,G2601S_B5_022-01_22,Universidad,0,022-01,221
22,G2601S_B5,G2601S_B5_022-01_23,Avda. Moliere,1,022-01,224
22,G2601S_B5,G2601S_B5_022-01_24,Universidad,0,022-01,221
22,G2601S_B5,G2601S_B5_022-01_25,Avda. Moliere,1,022-01,224
22,G2601S_B5,G2601S_B5_022-01_26,Universidad,0,022-01,221
22,G2601S_B5,G2601S_B5_022-01_27,Avda. Moliere,1,022-01,224
22,G2601S_B5,G2601S_B5_022-01_28,Universidad,0,022-01,221
22,G2601S_B5,G2601S_B5_022-01_29,Avda. Moliere,1,022-01,224
22,G2601S_B5,G2601S_B5_022-01_30,Universidad,0,022-01,221
22,G2601S_B5,G2601S_B5_022-01_31,Avda. Moliere,1,022-01,224
22,G2601S_B5,G2601S_B5_022-02_2,Universidad,0,022-02,221
22,G2601S_B5,G2601S_B5_022-02_3,Avda. Moliere,1,022-02,224
22,G2601S_B5,G2601S_B5_022-02_4,Universidad,0,022-02,221
22,G2601S_B5,G2601S_B5_022-02_5,Avda. Moliere,1,022-02,224
22,G2601S_B5,G2601S_B5_022-02_6,Universidad,0,022-02,221
22,G2601S_B5,G2601S_B5_022-02_7,Avda. Moliere,1,022-02,224
22,G2601S_B5,G2601S_B5_022-02_8,Universidad,0,022-02,221
22,G2601S_B5,G2601S_B5_022-02_9,Avda. Moliere,1,022-02,224
22,G2601S_B5,G2601S_B5_022-02_10,Universidad,0,022-02,221
22,G2601S_B5,G2601S_B5_022-02_11,Avda. Moliere,1,022-02,224
22,G2601S_B5,G2601S_B5_022-02_12,Universidad,0,022-02,221
22,G2601S_B5,G2601S_B5_022-02_13,Avda. Moliere,1,022-02,224
22,G2601S_B5,G2601S_B5_022-02_14,Universidad,0,022-02,221
22,G2601S_B5,G2601S_B5_022-02_15,Avda. Moliere,1,022-02,224
22,G2601S_B5,G2601S_B5_022-02_16,Universidad,0,022-02,221
22,G2601S_B5,G2601S_B5_022-02_17,Avda. Moliere,1,022-02,224
22,G2601S_B5,G2601S_B5_022-02_18,Universidad,0,022-02,221
22,G2601S_B5,G2601S_B5_022-02_19,Avda. Moliere,1,022-02,224
22,G2601S_B5,G2601S_B5_022-02_20,Universidad,0,022-02,221
22,G2601S_B5,G2601S_B5_022-02_21,Avda. Moliere,1,022-02,224
22,G2601S_B5,G2601S_B5_022-02_22,Universidad,0,022-02,221
22,G2601S_B5,G2601S_B5_022-02_23,Avda. Moliere,1,022-02,224
22,G2601S_B5,G2601S_B5_022-02_24,Universidad,0,022-02,221
22,G2601S_B5,G2601S_B5_022-02_25,Avda. Moliere,1,022-02,224
22,G2601S_B5,G2601S_B5_022-02_26,Universidad,0,022-02,221
22,G2601S_B5,G2601S_B5_022-02_27,Avda. Moliere,1,022-02,224
22,G2601S_B5,G2601S_B5_022-02_28,Universidad,0,022-02,221
22,G2601S_B5,G2601S_B5_022-02_29,Avda. Moliere,1,022-02,224
22,G2601S_B5,G2601S_B5_022-03_2,Avda. Moliere,1,022-03,224
22,G2601S_B5,G2601S_B5_022-03_3,Universidad,0,022-03,221
22,G2601S_B5,G2601S_B5_022-04_2,Avda. Moliere,1,022-04,224
22,G2601S_B5,G2601S_B5_022-04_3,Universidad,0,022-04,221
23,G2601S_B5,G2601S_B5_023-01_2,Parque Cementerio,0,023-01,235
23,G2601S_B5,G2601S_B5_023-01_3,Paseo del Parque,1,023-01,236
23,G2601S_B5,G2601S_B5_023-01_4,Parque Cementerio,0,023-01,235
23,G2601S_B5,G2601S_B5_023-01_5,Paseo del Parque,1,023-01,236
23,G2601S_B5,G2601S_B5_023-01_6,Parque Cementerio,0,023-01,235
23,G2601S_B5,G2601S_B5_023-01_7,Paseo del Parque,1,023-01,236
23,G2601S_B5,G2601S_B5_023-01_8,Parque Cementerio,0,023-01,235
23,G2601S_B5,G2601S_B5_023-01_9,Paseo del Parque,1,023-01,236
23,G2601S_B5,G2601S_B5_023-01_10,Parque Cementerio,0,023-01,235
23,G2601S_B5,G2601S_B5_023-01_11,Paseo del Parque,1,023-01,236
23,G2601S_B5,G2601S_B5_023-01_12,Parque Cementerio,0,023-01,235
23,G2601S_B5,G2601S_B5_023-01_13,Paseo del Parque,1,023-01,236
23,G2601S_B5,G2601S_B5_023-01_14,Parque Cementerio,0,023-01,235
23,G2601S_B5,G2601S_B5_023-01_15,Paseo del Parque,1,023-01,236
23,G2601S_B5,G2601S_B5_023-01_16,Parque Cementerio,0,023-01,235
23,G2601S_B5,G2601S_B5_023-01_17,Paseo del Parque,1,023-01,236
23,G2601S_B5,G2601S_B5_023-01_18,Parque Cementerio,0,023-01,235
23,G2601S_B5,G2601S_B5_023-01_19,Paseo del Parque,1,023-01,236
23,G2601S_B5,G2601S_B5_023-01_20,Parque Cementerio,0,023-01,235
23,G2601S_B5,G2601S_B5_023-01_21,Paseo del Parque,1,023-01,236
23,G2601S_B5,G2601S_B5_023-01_22, Soliva,0,023-01,237
23,G2601S_B5,G2601S_B5_023-01_23,Paseo del Parque,1,023-01,238
23,G2601S_B5,G2601S_B5_023-01_24, Soliva,0,023-01,237
23,G2601S_B5,G2601S_B5_023-02_2,Parque Cementerio,0,023-02,235
23,G2601S_B5,G2601S_B5_023-02_3,Paseo del Parque,1,023-02,236
23,G2601S_B5,G2601S_B5_023-02_4,Parque Cementerio,0,023-02,235
23,G2601S_B5,G2601S_B5_023-02_5,Paseo del Parque,1,023-02,236
23,G2601S_B5,G2601S_B5_023-02_6,Parque Cementerio,0,023-02,235
23,G2601S_B5,G2601S_B5_023-02_7,Paseo del Parque,1,023-02,236
23,G2601S_B5,G2601S_B5_023-02_8,Parque Cementerio,0,023-02,235
23,G2601S_B5,G2601S_B5_023-02_9,Paseo del Parque,1,023-02,236
23,G2601S_B5,G2601S_B5_023-02_10,Parque Cementerio,0,023-02,235
23,G2601S_B5,G2601S_B5_023-02_11,Paseo del Parque,1,023-02,236
23,G2601S_B5,G2601S_B5_023-02_12,Parque Cementerio,0,023-02,235
23,G2601S_B5,G2601S_B5_023-02_13,Paseo del Parque,1,023-02,236
23,G2601S_B5,G2601S_B5_023-02_14,Parque Cementerio,0,023-02,235
23,G2601S_B5,G2601S_B5_023-02_15,Paseo del Parque,1,023-02,236
23,G2601S_B5,G2601S_B5_023-02_16,Parque Cementerio,0,023-02,235
23,G2601S_B5,G2601S_B5_023-02_17,Paseo del Parque,1,023-02,236
23,G2601S_B5,G2601S_B5_023-02_18,Parque Cementerio,0,023-02,235
23,G2601S_B5,G2601S_B5_023-02_19,Paseo del Parque,1,023-02,236
23,G2601S_B5,G2601S_B5_023-02_20,Parque Cementerio,0,023-02,235
23,G2601S_B5,G2601S_B5_023-02_21,Paseo del Parque,1,023-02,236
23,G2601S_B5,G2601S_B5_023-02_22, Soliva,0,023-02,237
23,G2601S_B5,G2601S_B5_023-03_2,Parque Cementerio,0,023-03,235
23,G2601S_B5,G2601S_B5_023-03_3,Paseo del Parque,1,023-03,236
23,G2601S_B5,G2601S_B5_023-03_4,Parque Cementerio,0,023-03,235
23,G2601S_B5,G2601S_B5_023-03_5,Paseo del Parque,1,023-03,236
23,G2601S_B5,G2601S_B5_023-03_6,Parque Cementerio,0,023-03,235
23,G2601S_B5,G2601S_B5_023-03_7,Paseo del Parque,1,023-03,236
23,G2601S_B5,G2601S_B5_023-03_8,Parque Cementerio,0,023-03,235
23,G2601S_B5,G2601S_B5_023-03_9,Paseo del Parque,1,023-03,236
23,G2601S_B5,G2601S_B5_023-03_10,Parque Cementerio,0,023-03,235
23,G2601S_B5,G2601S_B5_023-03_11,Paseo del Parque,1,023-03,236
23,G2601S_B5,G2601S_B5_023-03_12,Parque Cementerio,0,023-03,235
23,G2601S_B5,G2601S_B5_023-03_13,Paseo del Parque,1,023-03,236
23,G2601S_B5,G2601S_B5_023-03_14,Parque Cementerio,0,023-03,235
23,G2601S_B5,G2601S_B5_023-03_15,Paseo del Parque,1,023-03,236
23,G2601S_B5,G2601S_B5_023-03_16,Parque Cementerio,0,023-03,235
23,G2601S_B5,G2601S_B5_023-03_17,Paseo del Parque,1,023-03,236
23,G2601S_B5,G2601S_B5_023-03_18,Parque Cementerio,0,023-03,235
23,G2601S_B5,G2601S_B5_023-03_19,Paseo del Parque,1,023-03,236
23,G2601S_B5,G2601S_B5_023-03_20, Soliva,0,023-03,237
23,G2601S_B5,G2601S_B5_023-03_21,Paseo del Parque,1,023-03,238
23,G2601S_B5,G2601S_B5_023-03_22, Soliva,0,023-03,237
25,G2601S_B5,G2601S_B5_025-01_2,P.Parque (Sin PTA),1,025-01,254
25,G2601S_B5,G2601S_B5_025-01_3,Maqueda(Sin PTA),0,025-01,259
25,G2601S_B5,G2601S_B5_025-01_4,P.Parque (Sin PTA),1,025-01,254
25,G2601S_B5,G2601S_B5_025-01_5,Maqueda(Sin PTA),0,025-01,259
25,G2601S_B5,G2601S_B5_025-01_6,P.Parque (Sin PTA),1,025-01,254
25,G2601S_B5,G2601S_B5_025-01_7,Maqueda(Sin PTA),0,025-01,259
25,G2601S_B5,G2601S_B5_025-01_8,P.Parque (Sin PTA),1,025-01,254
25,G2601S_B5,G2601S_B5_025-01_9,Maqueda(Sin PTA),0,025-01,259
25,G2601S_B5,G2601S_B5_025-01_10,P.Parque (Sin PTA),1,025-01,254
25,G2601S_B5,G2601S_B5_025-01_11,Maqueda(Sin PTA),0,025-01,259
25,G2601S_B5,G2601S_B5_025-01_12,P.Parque (Sin PTA),1,025-01,254
25,G2601S_B5,G2601S_B5_025-01_13,Maqueda(Sin PTA),0,025-01,259
25,G2601S_B5,G2601S_B5_025-01_14,P.Parque (Sin PTA),1,025-01,254
25,G2601S_B5,G2601S_B5_025-01_15,Maqueda(Sin PTA),0,025-01,259
25,G2601S_B5,G2601S_B5_025-01_16,P.Parque (Sin PTA),1,025-01,254
25,G2601S_B5,G2601S_B5_025-01_17,Maqueda(Sin PTA),0,025-01,259
25,G2601S_B5,G2601S_B5_025-01_18,P.Parque (Sin PTA),1,025-01,254
25,G2601S_B5,G2601S_B5_025-01_19,Maqueda(Sin PTA),0,025-01,259
25,G2601S_B5,G2601S_B5_025-01_20,P.Parque (Sin PTA),1,025-01,254
25,G2601S_B5,G2601S_B5_025-01_21,Maqueda(Sin PTA),0,025-01,259
25,G2601S_B5,G2601S_B5_025-01_22,P.Parque (Sin PTA),1,025-01,254
25,G2601S_B5,G2601S_B5_025-01_23,Maqueda(Sin PTA),0,025-01,259
25,G2601S_B5,G2601S_B5_025-01_24,P.Parque (Sin PTA),1,025-01,254
25,G2601S_B5,G2601S_B5_025-01_25,Maqueda(Sin PTA),0,025-01,259
25,G2601S_B5,G2601S_B5_025-01_26,P.Parque (Sin PTA),1,025-01,254
25,G2601S_B5,G2601S_B5_025-01_27,Maqueda(Sin PTA),0,025-01,259
25,G2601S_B5,G2601S_B5_025-02_2,Maqueda(Sin PTA),0,025-02,259
25,G2601S_B5,G2601S_B5_025-02_3,P.Parque (Sin PTA),1,025-02,254
25,G2601S_B5,G2601S_B5_025-02_4,Maqueda(Sin PTA),0,025-02,259
25,G2601S_B5,G2601S_B5_025-02_5,P.Parque (Sin PTA),1,025-02,254
25,G2601S_B5,G2601S_B5_025-02_6,Maqueda(Sin PTA),0,025-02,259
25,G2601S_B5,G2601S_B5_025-02_7,P.Parque (Sin PTA),1,025-02,254
25,G2601S_B5,G2601S_B5_025-02_8,Maqueda(Sin PTA),0,025-02,259
25,G2601S_B5,G2601S_B5_025-02_9,P.Parque (Sin PTA),1,025-02,254
25,G2601S_B5,G2601S_B5_025-02_10,Maqueda(Sin PTA),0,025-02,259
25,G2601S_B5,G2601S_B5_025-02_11,P.Parque (Sin PTA),1,025-02,254
25,G2601S_B5,G2601S_B5_025-02_12,Maqueda(Sin PTA),0,025-02,259
25,G2601S_B5,G2601S_B5_025-02_13,P.Parque (Sin PTA),1,025-02,254
25,G2601S_B5,G2601S_B5_025-02_14,Maqueda(Sin PTA),0,025-02,259
25,G2601S_B5,G2601S_B5_025-02_15,P.Parque (Sin PTA),1,025-02,254
25,G2601S_B5,G2601S_B5_025-02_16,Maqueda(Sin PTA),0,025-02,259
25,G2601S_B5,G2601S_B5_025-02_17,P.Parque (Sin PTA),1,025-02,254
25,G2601S_B5,G2601S_B5_025-02_18,Maqueda(Sin PTA),0,025-02,259
25,G2601S_B5,G2601S_B5_025-02_19,P.Parque (Sin PTA),1,025-02,254
25,G2601S_B5,G2601S_B5_025-02_20,Maqueda(Sin PTA),0,025-02,259
25,G2601S_B5,G2601S_B5_025-02_21,P.Parque (Sin PTA),1,025-02,254
25,G2601S_B5,G2601S_B5_025-02_22,Maqueda(Sin PTA),0,025-02,259
25,G2601S_B5,G2601S_B5_025-02_23,P.Parque (Sin PTA),1,025-02,254
25,G2601S_B5,G2601S_B5_025-02_24,Maqueda(Sin PTA),0,025-02,259
25,G2601S_B5,G2601S_B5_025-02_25,P.Parque (Sin PTA),1,025-02,254
25,G2601S_B5,G2601S_B5_025-02_26,Maqueda(Sin PTA),0,025-02,259
25,G2601S_B5,G2601S_B5_025-03_2,P.Parque (Sin PTA),1,025-03,254
25,G2601S_B5,G2601S_B5_025-03_3,Maqueda(Sin PTA),0,025-03,259
25,G2601S_B5,G2601S_B5_025-03_4,P.Parque (Sin PTA),1,025-03,254
25,G2601S_B5,G2601S_B5_025-03_5,Maqueda(Sin PTA),0,025-03,259
25,G2601S_B5,G2601S_B5_025-03_6,P.Parque (Sin PTA),1,025-03,254
25,G2601S_B5,G2601S_B5_025-03_7,Maqueda(Sin PTA),0,025-03,259
25,G2601S_B5,G2601S_B5_025-03_8,P.Parque (Sin PTA),1,025-03,254
25,G2601S_B5,G2601S_B5_025-03_9,Maqueda(Sin PTA),0,025-03,259
25,G2601S_B5,G2601S_B5_025-04_2,P.Parque (Sin PTA),1,025-04,254
25,G2601S_B5,G2601S_B5_025-04_3,Maqueda(Sin PTA),0,025-04,259
25,G2601S_B5,G2601S_B5_025-04_4,P.Parque (Sin PTA),1,025-04,254
25,G2601S_B5,G2601S_B5_025-04_5,Maqueda(Sin PTA),0,025-04,259
25,G2601S_B5,G2601S_B5_025-04_6,P.Parque (Sin PTA),1,025-04,254
25,G2601S_B5,G2601S_B5_025-04_7,Maqueda(Sin PTA),0,025-04,259
25,G2601S_B5,G2601S_B5_025-04_8,P.Parque (Sin PTA),1,025-04,254
25,G2601S_B5,G2601S_B5_025-04_9,Maqueda(Sin PTA),0,025-04,259
25,G2601S_B5,G2601S_B5_025-04_10,P.Parque (Sin PTA),1,025-04,254
25,G2601S_B5,G2601S_B5_025-04_11,Maqueda(Sin PTA),0,025-04,259
25,G2601S_B5,G2601S_B5_025-04_12,P.Parque (Sin PTA),1,025-04,254
25,G2601S_B5,G2601S_B5_025-04_13,Maqueda(Sin PTA),0,025-04,259
25,G2601S_B5,G2601S_B5_025-04_14,P.Parque (Sin PTA),1,025-04,254
25,G2601S_B5,G2601S_B5_025-04_15,Maqueda(Sin PTA),0,025-04,259
25,G2601S_B5,G2601S_B5_025-04_16,P.Parque (Sin PTA),1,025-04,254
25,G2601S_B5,G2601S_B5_025-04_17,Maqueda(Sin PTA),0,025-04,259
25,G2601S_B5,G2601S_B5_025-04_18,P.Parque (Sin PTA),1,025-04,254
25,G2601S_B5,G2601S_B5_025-04_19,Maqueda(Sin PTA),0,025-04,259
27,G2601S_B5,G2601S_B5_027-01_2,P. I. Guadalhorce,0,027-01,274
27,G2601S_B5,G2601S_B5_027-01_3,M. A. Heredia,1,027-01,272
27,G2601S_B5,G2601S_B5_027-01_4,P. I. Guadalhorce,0,027-01,274
27,G2601S_B5,G2601S_B5_027-01_5,M. A. Heredia,1,027-01,272
27,G2601S_B5,G2601S_B5_027-01_6,P. I. Guadalhorce,0,027-01,274
27,G2601S_B5,G2601S_B5_027-01_7,M. A. Heredia,1,027-01,272
27,G2601S_B5,G2601S_B5_027-01_8,P. I. Guadalhorce,0,027-01,274
27,G2601S_B5,G2601S_B5_027-01_9,M. A. Heredia,1,027-01,272
27,G2601S_B5,G2601S_B5_027-01_10,P. I. Guadalhorce,0,027-01,274
27,G2601S_B5,G2601S_B5_027-01_11,M. A. Heredia,1,027-01,272
27,G2601S_B5,G2601S_B5_027-01_12,P. I. Guadalhorce,0,027-01,274
27,G2601S_B5,G2601S_B5_027-01_13,M. A. Heredia,1,027-01,272
28,G2601S_B5,G2601S_B5_028-01_2,Los Nuñez,0,028-01,281
28,G2601S_B5,G2601S_B5_028-01_3,Santa Águeda,1,028-01,282
28,G2601S_B5,G2601S_B5_028-01_4,Los Nuñez,0,028-01,281
28,G2601S_B5,G2601S_B5_028-01_5,Santa Águeda,1,028-01,282
28,G2601S_B5,G2601S_B5_028-01_6,Los Nuñez,0,028-01,281
28,G2601S_B5,G2601S_B5_028-01_7,Santa Águeda,1,028-01,282
28,G2601S_B5,G2601S_B5_028-01_8,Los Nuñez,0,028-01,281
28,G2601S_B5,G2601S_B5_028-01_9,Santa Águeda,1,028-01,282
28,G2601S_B5,G2601S_B5_028-01_10,Los Nuñez,0,028-01,281
28,G2601S_B5,G2601S_B5_028-01_11,Santa Águeda,1,028-01,282
28,G2601S_B5,G2601S_B5_028-01_12,Los Nuñez,0,028-01,281
28,G2601S_B5,G2601S_B5_028-01_13,Santa Águeda,1,028-01,282
28,G2601S_B5,G2601S_B5_028-01_14,Los Nuñez,0,028-01,281
28,G2601S_B5,G2601S_B5_028-01_15,Santa Águeda,1,028-01,282
28,G2601S_B5,G2601S_B5_028-01_16,Los Nuñez,0,028-01,281
28,G2601S_B5,G2601S_B5_028-01_17,Santa Águeda,1,028-01,282
28,G2601S_B5,G2601S_B5_028-01_18,Los Nuñez,0,028-01,281
28,G2601S_B5,G2601S_B5_028-01_19,Santa Águeda,1,028-01,282
30,G2601S_B5,G2601S_B5_030-01_2,Mangas Verdes,0,030-01,303
30,G2601S_B5,G2601S_B5_030-01_3, Alameda Principal,1,030-01,304
30,G2601S_B5,G2601S_B5_030-01_4,Mangas Verdes,0,030-01,303
30,G2601S_B5,G2601S_B5_030-01_5, Alameda Principal,1,030-01,304
30,G2601S_B5,G2601S_B5_030-01_6,Mangas Verdes,0,030-01,303
30,G2601S_B5,G2601S_B5_030-01_7, Alameda Principal,1,030-01,304
30,G2601S_B5,G2601S_B5_030-01_8,Mangas Verdes,0,030-01,303
30,G2601S_B5,G2601S_B5_030-01_9, Alameda Principal,1,030-01,304
30,G2601S_B5,G2601S_B5_030-01_10,Mangas Verdes,0,030-01,303
30,G2601S_B5,G2601S_B5_030-01_11, Alameda Principal,1,030-01,304
30,G2601S_B5,G2601S_B5_030-01_12,Mangas Verdes,0,030-01,303
30,G2601S_B5,G2601S_B5_030-01_13, Alameda Principal,1,030-01,304
30,G2601S_B5,G2601S_B5_030-01_14,Mangas Verdes,0,030-01,303
30,G2601S_B5,G2601S_B5_030-01_15, Alameda Principal,1,030-01,304
30,G2601S_B5,G2601S_B5_030-01_16,Mangas Verdes,0,030-01,303
31,G2601S_B5,G2601S_B5_031-01_2,Paseo Parque,1,031-01,316
31,G2601S_B5,G2601S_B5_031-01_3, P. Deportes,0,031-01,317
31,G2601S_B5,G2601S_B5_031-01_4,Paseo Parque,1,031-01,316
31,G2601S_B5,G2601S_B5_031-01_5, P. Deportes,0,031-01,317
31,G2601S_B5,G2601S_B5_031-01_6,Paseo Parque,1,031-01,316
31,G2601S_B5,G2601S_B5_031-01_7, P. Deportes,0,031-01,317
31,G2601S_B5,G2601S_B5_031-01_8,Paseo Parque,1,031-01,316
31,G2601S_B5,G2601S_B5_031-01_9, P. Deportes,0,031-01,317
31,G2601S_B5,G2601S_B5_031-01_10,Paseo Parque,1,031-01,316
31,G2601S_B5,G2601S_B5_031-01_11, P. Deportes,0,031-01,317
31,G2601S_B5,G2601S_B5_031-01_12,Paseo Parque,1,031-01,316
31,G2601S_B5,G2601S_B5_031-01_13, P. Deportes,0,031-01,317
31,G2601S_B5,G2601S_B5_031-01_14,Paseo Parque,1,031-01,316
31,G2601S_B5,G2601S_B5_031-01_15, P. Deportes,0,031-01,317
31,G2601S_B5,G2601S_B5_031-01_16,Paseo Parque,1,031-01,316
31,G2601S_B5,G2601S_B5_031-01_17, P. Deportes,0,031-01,317
31,G2601S_B5,G2601S_B5_031-01_18,Paseo Parque,1,031-01,316
31,G2601S_B5,G2601S_B5_031-01_19, P. Deportes,0,031-01,317
31,G2601S_B5,G2601S_B5_031-01_20,Paseo Parque,1,031-01,316
31,G2601S_B5,G2601S_B5_031-02_2, P. Deportes,0,031-02,317
31,G2601S_B5,G2601S_B5_031-02_3,Paseo Parque,1,031-02,316
31,G2601S_B5,G2601S_B5_031-02_4, P. Deportes,0,031-02,317
31,G2601S_B5,G2601S_B5_031-02_5,Paseo Parque,1,031-02,316
31,G2601S_B5,G2601S_B5_031-02_6, P. Deportes,0,031-02,317
31,G2601S_B5,G2601S_B5_031-02_7,Paseo Parque,1,031-02,316
31,G2601S_B5,G2601S_B5_031-02_8, P. Deportes,0,031-02,317
31,G2601S_B5,G2601S_B5_031-02_9,Paseo Parque,1,031-02,316
31,G2601S_B5,G2601S_B5_031-02_10, P. Deportes,0,031-02,317
31,G2601S_B5,G2601S_B5_031-02_11,Paseo Parque,1,031-02,316
31,G2601S_B5,G2601S_B5_031-02_12, P. Deportes,0,031-02,317
31,G2601S_B5,G2601S_B5_031-02_13,Paseo Parque,1,031-02,316
31,G2601S_B5,G2601S_B5_031-02_14, P. Deportes,0,031-02,317
31,G2601S_B5,G2601S_B5_031-02_15,Paseo Parque,1,031-02,316
31,G2601S_B5,G2601S_B5_031-02_16, P. Deportes,0,031-02,317
31,G2601S_B5,G2601S_B5_031-02_17,Paseo Parque,1,031-02,316
31,G2601S_B5,G2601S_B5_031-02_18, P. Deportes,0,031-02,317
31,G2601S_B5,G2601S_B5_031-02_19,Paseo Parque,1,031-02,316
31,G2601S_B5,G2601S_B5_031-02_20, P. Deportes,0,031-02,317
31,G2601S_B5,G2601S_B5_031-03_2, P. Deportes,0,031-03,317
31,G2601S_B5,G2601S_B5_031-03_3,Paseo Parque,1,031-03,316
31,G2601S_B5,G2601S_B5_031-03_4, P. Deportes,0,031-03,317
31,G2601S_B5,G2601S_B5_031-03_5,Paseo Parque,1,031-03,316
31,G2601S_B5,G2601S_B5_031-03_6, P. Deportes,0,031-03,317
31,G2601S_B5,G2601S_B5_031-03_7,Paseo Parque,1,031-03,316
31,G2601S_B5,G2601S_B5_031-03_8, P. Deportes,0,031-03,317
31,G2601S_B5,G2601S_B5_031-03_9,Paseo Parque,1,031-03,316
31,G2601S_B5,G2601S_B5_031-03_10, P. Deportes,0,031-03,317
31,G2601S_B5,G2601S_B5_031-03_11,Paseo Parque,1,031-03,316
31,G2601S_B5,G2601S_B5_031-03_12, P. Deportes,0,031-03,317
31,G2601S_B5,G2601S_B5_031-03_13,Paseo Parque,1,031-03,316
31,G2601S_B5,G2601S_B5_031-03_14, P. Deportes,0,031-03,317
31,G2601S_B5,G2601S_B5_031-03_15,Paseo Parque,1,031-03,316
31,G2601S_B5,G2601S_B5_031-03_16, P. Deportes,0,031-03,317
