shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
252,36.7128410406823,-4.51447994569659,18900,8384
252,36.7127485832921,-4.51452822545885,18901,8395
252,36.7126711770195,-4.51459528068425,18902,8406
252,36.7125894703137,-4.51464624265555,18903,8416
252,36.7125400170122,-4.51465160707358,18904,8421
252,36.7124303578054,-4.51463551381948,18905,8434
252,36.7123443504748,-4.51458991626623,18906,8444
252,36.7122755445409,-4.51448799232361,18907,8456
252,36.7122411415509,-4.514380703963,18908,8466
252,36.7122583430479,-4.51424927572123,18909,8478
252,36.7122927460302,-4.51415539840567,18910,8487
252,36.7123400501058,-4.51406956771718,18911,8497
252,36.7123959548847,-4.51396764377458,18912,8508
252,36.7124282076233,-4.51388985971313,18913,8515
252,36.7124583101723,-4.51369942287301,18914,8533
252,36.7124561599909,-4.5135411725411,18915,8547
252,36.7124518596281,-4.51310933688958,18916,8585
252,36.7124518596281,-4.51287866691423,18917,8606
252,36.7124260574462,-4.51274992088148,18918,8618
252,36.7123680025054,-4.51267750123806,18919,8627
252,36.7123335995605,-4.5126345858938,18920,8632
252,36.7123120977097,-4.51255680183235,18921,8640
252,36.7123228486358,-4.51248438218893,18922,8646
252,36.712346500668,-4.51242537359058,18923,8652
252,36.7123868544465,-4.512375034988,18924,8659
252,36.7124344068664,-4.51238097599072,18925,8664
252,36.7124967623504,-4.51243193796203,18926,8672
252,36.7125268648672,-4.51253922632262,18927,8682
252,36.7125225645084,-4.5126223748021,18928,8690
252,36.7125053630707,-4.51269747665453,18929,8697
252,36.7125032128908,-4.5128503625684,18930,8710
252,36.7125029903578,-4.51285577570815,18931,8711
252,36.7125007121305,-4.51291119349893,18932,8716
252,36.7124946121701,-4.51305957487159,18933,8729
252,36.7124881616291,-4.51341362646161,18934,8761
252,36.7124860114486,-4.51358528783859,18935,8776
252,36.7124946121701,-4.51376499584261,18936,8792
252,36.7125139638483,-4.51386155536716,18937,8801
252,36.7125677183224,-4.5139393394286,18938,8810
252,36.7126193225821,-4.5139929836089,18939,8818
252,36.7126687766318,-4.51407344987936,18940,8827
252,36.7127332818662,-4.51417000940392,18941,8838
252,36.7127351152262,-4.51417523676796,18942,8839
252,36.7127784360464,-4.51429875543665,18943,8851
252,36.7127741357017,-4.51445432355953,18944,8864
252,36.712747503271,-4.51452907384471,18945,8872
252,36.712731132241,-4.51457502296522,18946,8876
252,36.7126429750713,-4.5146581714447,18947,8889
252,36.7125634185142,-4.5146769469078,18948,8897
252,36.7124451601789,-4.51467426469879,18949,8911
252,36.7123634532331,-4.51464207819061,18950,8920
252,36.7122946473167,-4.51458038738325,18951,8930
252,36.7122408926516,-4.51448114564969,18952,8940
252,36.7121527349194,-4.51440336158824,18953,8952
252,36.7120882291975,-4.51437653949809,18954,8960
252,36.7117700050652,-4.51437653949809,18955,8995
252,36.7113401837363,-4.51439763968061,18956,9043
252,36.7112699160068,-4.51440108915045,18957,9051
252,36.711168703447,-4.51440507611792,18958,9062
252,36.7108613741601,-4.51441718240454,18959,9096
252,36.7106549521905,-4.51443864007666,18960,9119
252,36.7105820909965,-4.51447686473242,18961,9128
252,36.7104853304156,-4.51453855553977,18962,9140
252,36.7104315744847,-4.51459756413811,18963,9148
252,36.7103778185162,-4.51465657273643,18964,9156
252,36.7103348137142,-4.51476386109706,18965,9166
252,36.7103133113043,-4.51488456050274,18966,9177
252,36.71032406251,-4.51499989549039,18967,9188
252,36.7103692175576,-4.51514741698623,18968,9202
252,36.7104294242466,-4.51523592988374,18969,9212
252,36.7105197341916,-4.51528420964601,18970,9223
252,36.71062509566,-4.5153163961542,18971,9235
252,36.7107455085899,-4.51529762069109,18972,9249
252,36.7108551702011,-4.51523324767473,18973,9262
252,36.710943329422,-4.51512059489608,18974,9276
252,36.7109992352171,-4.51497843781828,18975,9290
252,36.711087395906,-4.5147370390069,18976,9314
252,36.7111163728665,-4.51466474669047,18977,9321
252,36.7111687035132,-4.51440507905156,18978,9345
252,36.7113966416771,-4.51327256399015,18979,9449
252,36.7122032395273,-4.50948949283736,18980,9799
252,36.712554931052,-4.50793859743943,18981,9943
252,36.7127124997217,-4.50716583213273,18982,10014
252,36.7128485663733,-4.50637429140388,18983,10086
252,36.7129445517869,-4.50578339027218,18984,10140
252,36.7130254859243,-4.50515225604616,18985,10197
252,36.7131486510377,-4.5039221739386,18986,10308
252,36.7133175750315,-4.50144859900584,18987,10530
252,36.7135844670428,-4.49741675272819,18988,10891
252,36.7138857604125,-4.49325616032912,18989,11264
252,36.7139145736186,-4.49237737617582,18990,11343
252,36.7139060934167,-4.49185132709833,18991,11390
252,36.7138996429942,-4.4913524362215,18992,11435
252,36.7139017931351,-4.490735528148,18993,11490
252,36.7138974928532,-4.49026882377934,18994,11531
252,36.7138953427125,-4.48916107145605,18995,11630
252,36.713888892289,-4.48862999407103,18996,11678
252,36.713888892289,-4.48809891668602,18997,11725
252,36.7139039432762,-4.48751687732971,18998,11777
252,36.7139082435578,-4.48704480854303,18999,11819
252,36.7139103937158,-4.48597997156397,19000,11915
252,36.7139168441374,-4.48529064384706,19001,11976
252,36.7139232945585,-4.48426335779423,19002,12068
252,36.7139254447276,-4.48357939449534,19003,12129
252,36.7139103937447,-4.48333799568397,19004,12151
252,36.7138845920527,-4.4832387539504,19005,12160
252,36.7138480396409,-4.48309927908161,19006,12173
252,36.7138480396409,-4.4829383465407,19007,12187
252,36.7138802917699,-4.48281764713502,19008,12199
252,36.7139189943067,-4.48267012563918,19009,12213
252,36.7139340452881,-4.48249578205319,19010,12228
252,36.7139315764487,-4.48201379758739,19011,12271
252,36.7139297450079,-4.48165625063142,19012,12303
252,36.7139297450116,-4.48022126880828,19013,12431
252,36.713916844182,-4.47917520729233,19014,12525
252,36.7138996430565,-4.47877287594004,19015,12561
252,36.7138759915025,-4.47827398506321,19016,12606
252,36.7138480396567,-4.47785287824782,19017,12643
252,36.7137856855553,-4.47702675787113,19018,12717
252,36.7137211812046,-4.47637498108043,19019,12776
252,36.7136480762081,-4.4756990644086,19020,12837
252,36.7134732569176,-4.47385836027458,19021,13003
252,36.7134674651992,-4.47379737821681,19022,13008
252,36.7134545642799,-4.47367399660211,19023,13019
252,36.713433062743,-4.47352379289725,19024,13033
252,36.7133965101163,-4.47342455116369,19025,13043
252,36.7133449063786,-4.47333603826619,19026,13052
252,36.713304053395,-4.4732314321146,19027,13063
252,36.7132847019741,-4.47307854620073,19028,13076
252,36.7133093832144,-4.47300755144436,19029,13083
252,36.7133394854129,-4.47291099191981,19030,13093
252,36.7133394854129,-4.47273396612481,19031,13108
252,36.7133308847859,-4.47250329614949,19032,13129
252,36.7132104759079,-4.47093688608462,19033,13270
252,36.7130814661862,-4.46954750181472,19034,13395
252,36.7130515421368,-4.46919240460151,19035,13426
252,36.7130300404871,-4.46888260946026,19036,13454
252,36.7130305367263,-4.46877986117766,19037,13463
252,36.7130251864742,-4.46872980586702,19038,13467
252,36.7128814787049,-4.46698243152457,19039,13624
252,36.7128707796221,-4.46685235180018,19040,13636
252,36.7127833898037,-4.46600512288155,19041,13712
252,36.7126776692941,-4.46498026215737,19042,13805
252,36.7125243843301,-4.46332874590708,19043,13953
252,36.7125039100977,-4.46310817257038,19044,13973
252,36.7124597898218,-4.46247905909834,19045,14029
252,36.712436382031,-4.46214530569976,19046,14059
252,36.7124548611261,-4.46119316757802,19047,14144
252,36.7125077431182,-4.46065207799312,19048,14193
252,36.7127218883503,-4.45937606313778,19049,14310
252,36.71325308079,-4.45646756581327,19050,14576
252,36.713693917845,-4.45424283211344,19051,14781
252,36.7139903577467,-4.45295454520711,19052,14901
252,36.7140225453639,-4.45281469278876,19053,14914
252,36.7144880586451,-4.45079198544857,19054,15101
252,36.714722249791,-4.44957802160705,19055,15213
252,36.7147339000084,-4.44951763142869,19056,15219
252,36.7147890775845,-4.44923161002587,19057,15245
252,36.7149303706412,-4.44852089235169,19058,15310
252,36.7150305707314,-4.44801686181704,19059,15357
252,36.7150386724149,-4.44797610787844,19060,15360
252,36.7150654711361,-4.44784130158073,19061,15373
252,36.7151056258005,-4.44763930893336,19062,15391
252,36.7155074935108,-4.44548026652346,19063,15589
252,36.7155242436054,-4.44539027127077,19064,15598
252,36.715920935211,-4.44321164699723,19065,15797
252,36.7159431407262,-4.4430917883663,19066,15808
252,36.7161757216921,-4.44183634383297,19067,15923
252,36.7162058227681,-4.4414957032879,19068,15954
252,36.7162845017885,-4.44107474335863,19069,15992
252,36.7162951207476,-4.44101792849857,19070,15998
252,36.716326765072,-4.44084862019902,19071,16013
252,36.7164450189979,-4.44019147899002,19072,16073
252,36.7165962758802,-4.43929298438256,19073,16155
252,36.7166789984838,-4.43874163437838,19074,16205
252,36.7166866942668,-4.43869034187212,19075,16210
252,36.7167107669732,-4.43852989591749,19076,16225
252,36.7167698936633,-4.43808062590731,19077,16265
252,36.7169016796874,-4.4371680677834,19078,16348
252,36.7169445860709,-4.43687094955923,19079,16375
252,36.7169559043122,-4.4367230651273,19080,16388
252,36.716964146883,-4.4366153659489,19081,16398
252,36.717044294982,-4.43556806644785,19082,16492
252,36.7170902524555,-4.43505107066,19083,16538
252,36.7170773521444,-4.43434296747977,19084,16602
252,36.7170491327472,-4.43363151145644,19085,16665
252,36.7170168819486,-4.43316748929666,19086,16707
252,36.716993813963,-4.43291598199171,19087,16729
252,36.716988003202,-4.43285262639637,19088,16735
252,36.7169384049478,-4.43231186462056,19089,16784
252,36.7168438026102,-4.4310619549326,19090,16896
252,36.7168069382308,-4.43058320292349,19091,16939
252,36.7168020344928,-4.43051951888149,19092,16945
252,36.7167535367417,-4.43008408401607,19093,16984
252,36.7167461343386,-4.42997943881868,19094,16993
252,36.7167318166469,-4.42995262769611,19095,16996
252,36.7167222352018,-4.42992991958634,19096,16998
252,36.7166870438158,-4.4298465158305,19097,17007
252,36.7166795377493,-4.42980649257038,19098,17010
252,36.7166731084389,-4.42977221076801,19099,17013
252,36.7166694500154,-4.4297527036711,19100,17015
252,36.7166459554479,-4.4296423036926,19101,17025
252,36.7166402287072,-4.42956264499881,19102,17033
252,36.7166337785142,-4.42946910295935,19103,17041
252,36.7166446639366,-4.42934773300135,19104,17052
252,36.7166506972911,-4.42931525791974,19105,17055
252,36.7166587732883,-4.42927178804729,19106,17059
252,36.7166699946873,-4.42921462837887,19107,17064
252,36.7166912603031,-4.42915276993344,19108,17070
252,36.7167191258264,-4.42904978531287,19109,17080
252,36.7167137082414,-4.4289202019376,19110,17092
252,36.7167090522779,-4.42879725161135,19111,17103
252,36.7166994522931,-4.42854375483789,19112,17125
252,36.7166972989724,-4.42848689631287,19113,17130
252,36.7166910538851,-4.42832198760334,19114,17145
252,36.7166907837671,-4.42830215791827,19115,17147
252,36.7166896210249,-4.42821681127459,19116,17154
252,36.7166891382868,-4.42818137905055,19117,17158
252,36.7166851988369,-4.42789221785768,19118,17183
252,36.7166845759744,-4.42784650358943,19119,17188
252,36.7166836963105,-4.4277819462474,19120,17193
252,36.7166546704473,-4.42746946885601,19121,17221
252,36.7166664958631,-4.42722494160559,19122,17243
252,36.7166859232673,-4.42703078120316,19123,17261
252,36.7166861868672,-4.42701357661971,19124,17262
252,36.7166878127413,-4.42690745574061,19125,17272
252,36.7166822608834,-4.42673457006544,19126,17287
252,36.7166852092428,-4.42668226675956,19127,17292
252,36.716686232222,-4.42666411921622,19128,17294
252,36.7167007131508,-4.42640722375903,19129,17317
252,36.7167007151205,-4.42632623776904,19130,17324
252,36.7167022217194,-4.42630340610796,19131,17326
252,36.7167031508123,-4.42628932619531,19132,17327
252,36.7167415643276,-4.42570716720572,19133,17379
252,36.7167653024641,-4.42559388893336,19134,17390
252,36.7167692463961,-4.42557506845256,19135,17391
252,36.7167976670146,-4.42545176290644,19136,17403
252,36.7168238042316,-4.4253383635478,19137,17413
252,36.7168891122667,-4.42519151257008,19138,17428
252,36.7169178693107,-4.42508221255263,19139,17439
252,36.716951220375,-4.42497657429732,19140,17449
252,36.716980318394,-4.42488650108885,19141,17458
252,36.7170123371304,-4.42480961366184,19142,17465
252,36.7170334816397,-4.42474926132574,19143,17471
252,36.717044359003,-4.42471821424637,19144,17474
252,36.7170858605648,-4.42459401736057,19145,17486
252,36.7171025771041,-4.42452475533721,19146,17493
252,36.7171055479611,-4.4245136815694,19147,17494
252,36.7171221244064,-4.42445189335191,19148,17499
252,36.717197971728,-4.42420460739943,19149,17523
252,36.7172341377744,-4.42411333777207,19150,17532
252,36.7172438260896,-4.42407838976167,19151,17535
252,36.7172971786227,-4.42388593393038,19152,17554
252,36.7173029549794,-4.4238654887893,19153,17556
252,36.7173234281666,-4.42379302479011,19154,17562
252,36.7173815573788,-4.42355797600697,19155,17584
252,36.7174078351735,-4.42346543161046,19156,17593
252,36.7174171858418,-4.42342434684022,19157,17597
252,36.7174194767116,-4.42341428125297,19158,17598
252,36.7174299747451,-4.42336815520398,19159,17602
252,36.7174432059466,-4.42332874410488,19160,17606
252,36.7174481596359,-4.4233139887918,19161,17607
252,36.7174866533555,-4.42318181976658,19162,17620
252,36.7175265414288,-4.42305570633896,19163,17632
252,36.717528755245,-4.42302886337589,19164,17635
252,36.7175492681368,-4.42297321524822,19165,17640
252,36.7175523339914,-4.42296489807688,19166,17641
252,36.7175641302118,-4.42292421454338,19167,17645
252,36.7175738583901,-4.42289066335557,19168,17648
252,36.7175792365366,-4.42287211482887,19169,17650
252,36.7175967576906,-4.42278940017835,19170,17657
252,36.7176670559495,-4.42254345297438,19171,17681
252,36.7176824852206,-4.42248947145379,19172,17686
252,36.7177272492114,-4.42230238531697,19173,17703
252,36.7177480507818,-4.42220781994026,19174,17712
252,36.7177663366199,-4.42212469093422,19175,17720
252,36.7178622432392,-4.42171806566704,19176,17757
252,36.7179297331875,-4.42143191740312,19177,17784
252,36.7179990771083,-4.42115543091372,19178,17810
252,36.7180734007709,-4.42090154961499,19179,17834
252,36.7181269099075,-4.42070492645561,19180,17853
252,36.7181998309896,-4.4204511697804,19181,17877
252,36.7182723910662,-4.42019650014076,19182,17901
252,36.7183636001768,-4.41984450703143,19183,17934
252,36.7183711799496,-4.41981525504571,19184,17937
252,36.7184223746781,-4.41965533633511,19185,17952
252,36.7184420958273,-4.41962895793762,19186,17956
252,36.7184721960148,-4.41954044504013,19187,17964
252,36.718552423385,-4.41925657953122,19188,17991
252,36.7185553201471,-4.41924632997084,19189,17992
252,36.7186115438588,-4.41904739571091,19190,18011
252,36.7186144914213,-4.41903696642075,19191,18012
252,36.7186466374413,-4.41892322535773,19192,18023
252,36.7186780598767,-4.41881204450439,19193,18033
252,36.7186809130621,-4.41880194916457,19194,18034
252,36.7187215971144,-4.41865799827405,19195,18048
252,36.719201311536,-4.41692245979144,19196,18212
252,36.7192042170919,-4.41691194756155,19197,18213
252,36.7193450979725,-4.41640226049209,19198,18261
252,36.719418197548,-4.41615013284465,19199,18285
252,36.7194367310965,-4.41608327551277,19200,18291
252,36.7194394844806,-4.41607334302873,19201,18292
252,36.7195421049961,-4.41570315305401,19202,18327
252,36.7195728475324,-4.41559225333968,19203,18337
252,36.7195755280998,-4.4155825835265,19204,18338
252,36.7195966462195,-4.41550640268095,19205,18345
252,36.7197554737434,-4.41494027440444,19206,18399
252,36.7197580946178,-4.41493093240351,19207,18400
252,36.7198675443213,-4.4145408074354,19208,18437
252,36.7199965437322,-4.41407678527573,19209,18481
252,36.7200782425603,-4.41379515332912,19210,18507
252,36.7201141844283,-4.413656430929,19211,18520
252,36.7201166073946,-4.41364707914265,19212,18521
252,36.7201470415059,-4.4135296146366,19213,18532
252,36.7201749910601,-4.41338745755878,19214,18545
252,36.7201830786463,-4.41332131369252,19215,18551
252,36.7201943407456,-4.41322920722687,19216,18560
252,36.7201988303233,-4.41312138768918,19217,18569
252,36.7202029406041,-4.41302267713268,19218,18578
252,36.7202093904974,-4.41285369796472,19219,18593
252,36.7202050905686,-4.41273568076803,19220,18604
252,36.7202073735144,-4.41269201000943,19221,18608
252,36.7202115404617,-4.41261229915332,19222,18615
252,36.7202201403183,-4.41248087091157,19223,18627
252,36.7202459398826,-4.41237894696898,19224,18636
252,36.7203426884904,-4.41226629419034,19225,18651
252,36.7204028873639,-4.41221801442805,19226,18659
252,36.7204546567717,-4.41218806170096,19227,18665
252,36.7204745399824,-4.41218802607854,19228,18667
252,36.7205170385283,-4.41220569028892,19229,18672
252,36.7205670249826,-4.41225296422297,19230,18679
252,36.7205945711256,-4.41228816821633,19231,18683
252,36.7206287016333,-4.41233695089284,19232,18689
252,36.720667400778,-4.41241607605896,19233,18697
252,36.7206872878276,-4.41249855398636,19234,18705
252,36.7206932001928,-4.4125609153461,19235,18710
252,36.7206808319052,-4.41270129740885,19236,18723
252,36.7206474651619,-4.41280361188217,19237,18733
252,36.7206256854108,-4.41284123113657,19238,18737
252,36.720603043504,-4.41288033951327,19239,18741
252,36.7205980290054,-4.41288900083139,19240,18742
252,36.7204708594809,-4.41310865430774,19241,18766
252,36.7204707087988,-4.41310891457403,19242,18767
254,36.7339755514059,-4.5759140541935,19243,0
254,36.7340155564264,-4.57569219905631,19244,21
254,36.7340516532612,-4.57549201531999,19245,39
254,36.7340761046942,-4.57526268644904,19246,60
254,36.7340879273621,-4.57500921769697,19247,82
254,36.7340503097758,-4.57462230921,19248,117
254,36.733965499411,-4.57421881294148,19249,154
254,36.7338021312866,-4.57370852283974,19250,204
254,36.733732002197,-4.57366527221936,19251,212
254,36.7336700678217,-4.57364699967042,19252,219
254,36.733609543736,-4.57358086645436,19253,228
254,36.73319164928,-4.57258937080005,19254,328
254,36.7330339457631,-4.57216286573772,19255,370
254,36.7330083306211,-4.57209358976309,19256,377
254,36.7328482498291,-4.57166065592797,19257,419
254,36.7326901058257,-4.57106703217349,19258,475
254,36.7326223929244,-4.5700933903004,19259,563
254,36.732579400575,-4.56911706621829,19260,650
254,36.7325676983926,-4.5688581326199,19261,673
254,36.7325649111085,-4.5687964521342,19262,679
254,36.7325149120058,-4.56769013102134,19263,778
254,36.7325458622287,-4.56759594552077,19264,787
254,36.732588854597,-4.5675382780269,19265,794
254,36.7326608667598,-4.56745915286089,19266,804
254,36.7327148758375,-4.56739142708322,19267,813
254,36.7327436269232,-4.56726368687881,19268,825
254,36.7327650157634,-4.56717369910289,19269,833
254,36.7327755156713,-4.56712952405747,19270,837
254,36.7329018922023,-4.56659782840853,19271,887
254,36.7329868017125,-4.56628400995356,19272,916
254,36.7330590831819,-4.56597957918923,19273,945
254,36.7331085240727,-4.5657502503183,19274,966
254,36.733118197287,-4.56562016318099,19275,977
254,36.7331085240726,-4.56553030917891,19276,986
254,36.7330924020466,-4.56547532389407,19277,991
254,36.7330792357229,-4.56540290425063,19278,997
254,36.7330889089406,-4.56533383736845,19279,1004
254,36.733118197287,-4.56528488705389,19280,1009
254,36.7331364418624,-4.56525591338974,19281,1012
254,36.733150710025,-4.56523325453032,19282,1015
254,36.7331988073564,-4.56506762812353,19283,1031
254,36.7332412620545,-4.56445239634845,19284,1086
254,36.7332528161514,-4.56401284934584,19285,1125
254,36.7332565779993,-4.56361856453852,19286,1160
254,36.7332641015958,-4.56323903196264,19287,1194
254,36.7332393812045,-4.56269487880838,19288,1243
254,36.7332200348056,-4.5623461916362,19289,1274
254,36.7331867159971,-4.56193782519062,19290,1311
254,36.7331190035337,-4.56152208279303,19291,1349
254,36.7330577398245,-4.56126190851839,19292,1373
254,36.7329932516572,-4.56109292935033,19293,1390
254,36.7329026998178,-4.56097558262399,19294,1404
254,36.7328597076253,-4.56091523292111,19295,1411
254,36.7328328374929,-4.56086997064396,19296,1416
254,36.7328153719017,-4.56081498535912,19297,1422
254,36.7328220894371,-4.5607023325804,19298,1432
254,36.7328349871036,-4.5605846506598,19299,1442
254,36.7328091917685,-4.56045054020897,19300,1455
254,36.7328055769615,-4.56043550992433,19301,1456
254,36.7327880054451,-4.56036244753436,19302,1463
254,36.7327194456085,-4.56007737775674,19303,1489
254,36.7326581815806,-4.55969113965833,19304,1525
254,36.7326151892512,-4.55930791904505,19305,1559
254,36.7326098152084,-4.55883450915359,19306,1601
254,36.7326151893057,-4.55829002060043,19307,1650
254,36.7326165327923,-4.5575369902962,19308,1717
254,36.7326197572177,-4.55668438310503,19309,1793
254,36.73260903631,-4.55561738294065,19310,1889
254,36.73259183937,-4.55499779265777,19311,1944
254,36.7325295004308,-4.55434601586671,19312,2003
254,36.7324198697594,-4.55372910779289,19313,2059
254,36.7322247914378,-4.55299820567214,19314,2128
254,36.7320184268723,-4.55242153073354,19315,2184
254,36.7317825063107,-4.55185960765806,19316,2241
254,36.7315567937386,-4.55140899654324,19317,2288
254,36.7314579106035,-4.5512239241211,19318,2308
254,36.7313783735237,-4.55109517810279,19319,2323
254,36.731350598616,-4.55106304261794,19320,2327
254,36.7312618400948,-4.55097249254457,19321,2340
254,36.731238452611,-4.55096061538373,19322,2342
254,36.7312096863055,-4.55096673721992,19323,2346
254,36.731111608303,-4.55094896758519,19324,2357
254,36.7310237409679,-4.55090873444996,19325,2367
254,36.730963550403,-4.55084167914272,19326,2376
254,36.7309592056272,-4.55083919445925,19327,2377
254,36.7309308187507,-4.55072737536867,19328,2387
254,36.7309178363093,-4.55062028354075,19329,2397
254,36.7309258553193,-4.55053656277539,19330,2405
254,36.7309456958704,-4.55045687180751,19331,2412
254,36.7309508720537,-4.55037293065982,19332,2420
254,36.7309508720537,-4.55029514659836,19333,2427
254,36.7309164774275,-4.55020126928281,19334,2436
254,36.7308670351255,-4.55011007417626,19335,2446
254,36.7307681504259,-4.54995718826237,19336,2463
254,36.7305646797105,-4.54962328495903,19337,2501
254,36.7303726115452,-4.54930809368055,19338,2536
254,36.7300437107783,-4.54878506292248,19339,2595
254,36.7299577231681,-4.54865631688973,19340,2610
254,36.7299018311699,-4.54855439294712,19341,2621
254,36.7298563451004,-4.54846228819385,19342,2631
254,36.7297934665165,-4.54832482498178,19343,2645
254,36.729620642261,-4.54797000005132,19344,2682
254,36.7295271302152,-4.54778895094275,19345,2701
254,36.7292215818368,-4.54714156560045,19346,2768
254,36.7291247930638,-4.54694862113445,19347,2788
254,36.7291191344011,-4.54693734079296,19348,2790
254,36.7290345566592,-4.54676873854725,19349,2807
254,36.728991592839,-4.54668320915429,19350,2816
254,36.7288432322399,-4.54638786486702,19351,2847
254,36.728794371537,-4.54629472599636,19352,2857
254,36.7286884520525,-4.54609282187528,19353,2879
254,36.7285358222163,-4.5457897322565,19354,2911
254,36.7284347847804,-4.54561002425246,19355,2930
254,36.7283272980005,-4.54543568066642,19356,2950
254,36.7281381219547,-4.54511918000256,19357,2985
254,36.7278952006794,-4.54471953085921,19358,3030
254,36.7277140590053,-4.5444174182586,19359,3064
254,36.7277076183611,-4.54440667638546,19360,3065
254,36.7276845254617,-4.54436816147814,19361,3069
254,36.7274351540469,-4.54394437245365,19362,3116
254,36.727239525957,-4.54363323620782,19363,3151
254,36.7271062405782,-4.5434240239046,19364,3175
254,36.7269256595778,-4.54314775637599,19365,3207
254,36.7267106822157,-4.542812480249,19366,3245
254,36.7265301002851,-4.54255767039251,19367,3275
254,36.7264536473593,-4.54244575904186,19368,3289
254,36.7264461227186,-4.54243474446953,19369,3290
254,36.726257077521,-4.54215802124916,19370,3322
254,36.7259690051939,-4.54175837210581,19371,3370
254,36.7258378670914,-4.54157061747472,19372,3392
254,36.7256035389731,-4.5412621634379,19373,3430
254,36.72537135878,-4.54093225172897,19374,3469
254,36.7249908411142,-4.54038508108975,19375,3534
254,36.7243532744875,-4.53947468151537,19376,3642
254,36.7243466056577,-4.53946515888216,19377,3643
254,36.7242469980227,-4.53932292631951,19378,3660
254,36.7239696672738,-4.53893400601223,19379,3706
254,36.7236020410541,-4.53844852618037,19380,3766
254,36.7231656179353,-4.53788526228707,19381,3836
254,36.7230146429073,-4.53768855381979,19382,3860
254,36.7230089750432,-4.53768116900068,19383,3861
254,36.7227291920079,-4.53731663397573,19384,3906
254,36.7223250120988,-4.53678823879963,19385,3971
254,36.7219659779323,-4.53634299210302,19386,4027
254,36.7218735315241,-4.53622229269731,19387,4042
254,36.7218025854574,-4.53615255526291,19388,4052
254,36.7216800399337,-4.53603185585719,19389,4069
254,36.7215166455981,-4.53587360552528,19390,4092
254,36.721095259879,-4.53542299441064,19391,4154
254,36.7207739345305,-4.53508593018021,19392,4201
254,36.7207657438555,-4.53507733828605,19393,4202
254,36.7205685249016,-4.53487045935339,19394,4231
254,36.7202180821335,-4.53451372555429,19395,4281
254,36.7199018104161,-4.53417478046093,19396,4327
254,36.7195169652679,-4.53371612271924,19397,4386
254,36.7192138178857,-4.53334866008408,19398,4433
254,36.7190568682939,-4.53315017661691,19399,4458
254,36.7187150190372,-4.53271834096539,19400,4512
254,36.7183215682142,-4.53224090776058,19401,4573
254,36.7182484675951,-4.53216848811716,19402,4584
254,36.7182168768159,-4.53211276997218,19403,4590
254,36.7181861170122,-4.53205851754751,19404,4596
254,36.7181832368112,-4.5320165975853,19405,4599
254,36.7181796669488,-4.53196464023196,19406,4604
254,36.7181925670748,-4.53191367826066,19407,4609
254,36.7182248173799,-4.53184394082626,19408,4616
254,36.7182914679677,-4.53179566106397,19409,4625
254,36.7183710185936,-4.53174201688366,19410,4635
254,36.7185516197085,-4.53159985980582,19411,4658
254,36.7187064203263,-4.53145502051897,19412,4680
254,36.7188977718623,-4.53125653705181,19413,4708
254,36.7189422869389,-4.53119242037715,19414,4715
254,36.7191342716146,-4.53091589650683,19415,4748
254,36.7192138213677,-4.53076301059292,19416,4764
254,36.7192421712942,-4.53070001181063,19417,4770
254,36.7192826210876,-4.53061012467903,19418,4780
254,36.7193170209245,-4.53043578109301,19419,4796
254,36.719329921856,-4.5303150816873,19420,4807
254,36.7193041219841,-4.53014878472833,19421,4822
254,36.7192202723406,-4.52983496627349,19422,4851
254,36.7190504227824,-4.52914295634744,19423,4916
254,36.7189687228611,-4.52872721395,19424,4954
254,36.7189106733269,-4.52844826421237,19425,4980
254,36.7188805733113,-4.5282336874911,19426,4999
254,36.7188375732684,-4.52793059787233,19427,5027
254,36.718816073238,-4.52757654628227,19428,5058
254,36.7188182232412,-4.52720640143808,19429,5091
254,36.7188203732446,-4.52680138787673,19430,5128
254,36.718863373358,-4.52593771657367,19431,5205
254,36.7188913233791,-4.52512768945092,19432,5277
254,36.7188999233836,-4.52487556180345,19433,5300
254,36.7189013397381,-4.52477042788258,19434,5309
254,36.7189042233856,-4.52455637893058,19435,5328
254,36.7188999233841,-4.52444104394291,19436,5339
254,36.7188805733727,-4.524113814443,19437,5368
254,36.7188762733694,-4.52399311503729,19438,5379
254,36.7188268233154,-4.52357200822182,19439,5417
254,36.7187816732382,-4.52325014313994,19440,5446
254,36.7187429731509,-4.52298996886542,19441,5470
254,36.7187279231117,-4.52282367190644,19442,5485
254,36.7187236230999,-4.52265737494747,19443,5499
254,36.7187322231897,-4.52255008658684,19444,5509
254,36.7187752232915,-4.52229527673035,19445,5532
254,36.7188397233989,-4.52200559815666,19446,5559
254,36.7189278734584,-4.52160863122233,19447,5596
254,36.7190181734144,-4.52117947777983,19448,5636
254,36.7192826232731,-4.52011732300962,19449,5735
254,36.7195535215714,-4.51897738417795,19450,5841
254,36.7196782212861,-4.51844362458384,19451,5891
254,36.7197126209459,-4.5182665987888,19452,5907
254,36.7197319707476,-4.51808420857575,19453,5923
254,36.7197319707476,-4.51797423800608,19454,5933
254,36.7197147709241,-4.51784817418235,19455,5945
254,36.7196803712653,-4.51762823304307,19456,5965
254,36.719656721491,-4.51742974957591,19457,5983
254,36.7196266217677,-4.51714007100222,19458,6009
254,36.7196287719458,-4.51699791392439,19459,6021
254,36.7196373718676,-4.51685307463753,19460,6034
254,36.7196631716275,-4.51671628197774,19461,6047
